"Ireland","3349","4526","0.7399","616","435","0.07179999999999997","0.08827551584720617","0.043885070120336156","0.04439044572687015"
"Denmark","4666","6042","0.7723","1933","1951","0.10419999999999996","0.2323051027650731","0.1693512414388878","0.06295386132618527"
"Norway","3528","4567","0.7725","795","476","0.10439999999999994","0.11088894476712108","0.04780153210862714","0.06308741265849462"
"Austria","3778","5223","0.7233","1045","1132","0.05520000000000003","0.14062232189315393","0.10609054633862014","0.03453177555453421"
"Switzerland","5811","5688","1.0216","3078","1597","0.35350000000000004","0.3276112437461123","0.14313010822333627","0.18448113552277645"
"Luxembourg","4086","4923","0.83","1353","832","0.16189999999999993","0.17465873060376813","0.08040035627438202","0.09425837432938622"
"Germany","3231","4426","0.73","498","335","0.061899999999999955","0.07269732632498327","0.03418193009286563","0.03851539623211797"
"Netherlands","3771","4897","0.7701","1038","806","0.10199999999999998","0.1398169007129595","0.07810062451984434","0.06171627619311518"
